Axis,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
430.0,665.0,665.0,665.0,665.0,665.0,665,665.0,668.0,662,665.0,668.0,665.0,671.0,668.0,665.0,671.0,668.0,668.0,665,662,665,665.0,665.0,665.0,662,665.0,665.0,665.0,665.0,665,665,664,664,669,669,669,670,669,669
431.0,665.0,665.0,665.0,665.0,665.0,665,665.0,665.0,662,665.0,668.0,665.0,671.0,668.0,665.0,671.0,668.0,668.0,665,662,665,665.0,665.0,665.0,662,665.0,665.0,665.0,665.0,665,665,667,664,669,669,669,671,669,669
432.0,665.0,665.0,665.0,665.0,665.0,665,665.0,665.0,662,665.0,668.0,668.0,671.0,668.0,665.0,671.0,668.0,668.0,665,662,665,665.0,665.0,665.0,662,665.0,341.0,665.0,665.0,665,665,667,664,669,669,669,671,670,669
433.0,665.0,665.0,665.0,665.0,665.0,665,665.0,665.0,668,665.0,668.0,668.0,671.0,668.0,665.0,671.0,668.0,668.0,665,662,665,665.0,665.0,665.0,662,665.0,340.0,665.0,665.0,665,665,667,664,669,669,669,671,670,669
434.0,665.0,665.0,665.0,665.0,665.0,665,665.0,665.0,668,665.0,668.0,668.0,671.0,668.0,665.0,671.0,666.0,668.0,665,665,665,665.0,665.0,665.0,662,665.0,340.0,665.0,665.0,665,665,667,664,669,669,669,671,669,670
435.0,665.0,665.0,665.0,665.0,665.0,665,665.0,665.0,668,665.0,668.0,668.0,671.0,668.0,665.0,671.0,668.0,668.0,665,665,665,665.0,665.0,665.0,665,665.0,340.0,665.0,665.0,665,665,667,672,669,669,673,671,669,670
436.0,665.0,665.0,665.0,665.0,665.0,665,665.0,665.0,668,665.0,668.0,668.0,671.0,668.0,665.0,671.0,665.0,671.0,665,665,665,668.0,665.0,668.0,665,665.0,498.0,665.0,665.0,665,665,667,673,670,670,670,671,669,670
437.0,665.0,665.0,665.0,665.0,665.0,665,665.0,665.0,668,665.0,668.0,668.0,671.0,668.0,665.0,674.0,665.0,671.0,665,665,665,668.0,665.0,668.0,665,665.0,498.0,666.0,665.0,665,668,668,673,670,670,669,671,669,670
438.0,665.0,665.0,665.0,665.0,665.0,665,665.0,665.0,668,665.0,668.0,668.0,671.0,668.0,665.0,674.0,665.0,671.0,665,665,665,668.0,665.0,668.0,665,668.0,498.0,668.0,665.0,665,668,668,673,670,670,670,671,669,671
439.0,665.0,665.0,665.0,665.0,665.0,665,668.0,665.0,668,665.0,668.0,668.0,671.0,668.0,665.0,674.0,668.0,671.0,665,665,665,668.0,665.0,669.0,665,668.0,528.0,668.0,665.0,665,668,668,673,670,670,670,671,669,671
440.0,665.0,665.0,665.0,665.0,665.0,665,668.0,665.0,668,665.0,668.0,668.0,671.0,668.0,665.0,675.0,668.0,671.0,665,665,665,668.0,665.0,669.0,665,668.0,520.0,668.0,665.0,665,668,668,673,670,670,670,671,669,671
441.0,665.0,665.0,665.0,665.0,665.0,665,668.0,665.0,665,668.0,668.0,671.0,671.0,668.0,665.0,675.0,668.0,671.0,665,665,665,668.0,668.0,668.0,665,668.0,519.0,668.0,665.0,665,668,668,673,671,670,670,671,669,671
442.0,668.0,668.0,668.0,668.0,668.0,665,668.0,665.0,665,668.0,668.0,671.0,671.0,671.0,665.0,675.0,669.0,672.0,666,665,668,668.0,668.0,668.0,665,668.0,518.0,668.0,665.0,668,668,668,673,671,670,670,671,669,671
443.0,668.0,668.0,668.0,668.0,668.0,668,668.0,665.0,665,668.0,668.0,671.0,671.0,671.0,668.0,675.0,671.0,671.0,668,665,668,668.0,668.0,668.0,665,668.0,518.0,668.0,665.0,668,668,668,673,671,670,670,671,670,671
444.0,668.0,668.0,668.0,668.0,668.0,668,668.0,665.0,665,668.0,668.0,671.0,671.0,671.0,668.0,675.0,671.0,671.0,668,665,668,668.0,668.0,668.0,665,669.0,518.0,668.0,665.0,668,668,668,676,671,670,670,672,671,671
445.0,668.0,668.0,668.0,668.0,668.0,668,668.0,671.0,665,668.0,668.0,671.0,674.0,671.0,668.0,675.0,671.0,671.0,668,665,668,668.0,668.0,669.0,665,671.0,518.0,668.0,665.0,668,668,669,669,671,671,670,672,671,671
446.0,668.0,668.0,668.0,668.0,668.0,668,668.0,671.0,665,668.0,668.0,671.0,674.0,671.0,668.0,675.0,671.0,671.0,668,665,668,668.0,668.0,671.0,665,671.0,519.0,668.0,665.0,668,668,669,670,671,671,670,672,671,671
447.0,668.0,668.0,668.0,668.0,668.0,668,668.0,667.0,665,668.0,668.0,671.0,675.0,671.0,668.0,675.0,668.0,671.0,668,665,668,668.0,668.0,671.0,668,671.0,578.0,668.0,665.0,668,668,670,670,671,671,670,672,671,671
448.0,668.0,668.0,668.0,668.0,668.0,668,668.0,668.0,665,668.0,668.0,671.0,674.0,671.0,668.0,674.0,668.0,671.0,668,665,668,668.0,668.0,671.0,668,671.0,578.0,668.0,668.0,668,668,670,670,671,671,670,672,671,671
449.0,668.0,668.0,668.0,668.0,668.0,668,668.0,668.0,665,671.0,671.0,671.0,675.0,671.0,668.0,674.0,668.0,671.0,668,665,668,668.0,668.0,671.0,668,671.0,578.0,668.0,668.0,668,668,670,670,671,671,672,673,671,671
450.0,668.0,668.0,668.0,668.0,668.0,668,668.0,668.0,665,671.0,671.0,671.0,674.0,671.0,668.0,678.0,668.0,672.0,668,665,668,668.0,668.0,671.0,668,671.0,595.0,668.0,668.0,668,668,670,670,671,671,672,673,671,671
451.0,668.0,668.0,668.0,668.0,668.0,668,668.0,668.0,665,671.0,671.0,671.0,675.0,671.0,668.0,678.0,668.0,672.0,668,668,668,668.0,668.0,671.0,668,671.0,595.0,668.0,668.0,668,668,670,670,671,671,672,672,671,671
452.0,668.0,668.0,668.0,668.0,668.0,668,668.0,668.0,665,671.0,672.0,674.0,675.0,671.0,668.0,678.0,668.0,674.0,668,668,668,668.0,668.0,671.0,668,671.0,594.0,668.0,668.0,668,668,670,670,671,671,672,673,671,671
453.0,668.0,668.0,668.0,668.0,668.0,668,668.0,668.0,666,672.0,671.0,674.0,674.0,672.0,668.0,678.0,668.0,674.0,668,668,668,668.0,668.0,671.0,668,671.0,668.0,668.0,668.0,668,668,670,670,671,671,672,673,672,672
454.0,668.0,668.0,668.0,668.0,668.0,668,668.0,668.0,671,672.0,671.0,674.0,674.0,672.0,668.0,678.0,668.0,674.0,668,668,668,668.0,668.0,671.0,668,671.0,668.0,668.0,668.0,668,668,670,670,671,671,672,673,672,672
455.0,668.0,668.0,668.0,668.0,668.0,668,668.0,668.0,671,671.0,672.0,674.0,675.0,674.0,668.0,678.0,668.0,674.0,668,668,668,668.0,671.0,671.0,668,671.0,668.0,668.0,668.0,668,668,669,671,671,671,672,673,672,672
456.0,668.0,668.0,668.0,668.0,668.0,668,668.0,668.0,671,671.0,671.0,674.0,675.0,674.0,668.0,678.0,671.0,675.0,668,668,668,671.0,671.0,671.0,668,671.0,671.0,668.0,671.0,668,668,668,671,671,672,672,673,671,672
457.0,668.0,668.0,668.0,668.0,668.0,668,668.0,668.0,671,671.0,671.0,675.0,675.0,674.0,668.0,678.0,672.0,675.0,671,668,668,671.0,671.0,671.0,668,671.0,671.0,668.0,671.0,668,668,668,671,671,672,672,673,672,672
458.0,668.0,668.0,668.0,668.0,668.0,668,668.0,668.0,671,671.0,674.0,675.0,675.0,674.0,668.0,677.0,672.0,675.0,671,668,668,671.0,671.0,671.0,668,671.0,671.0,668.0,671.0,668,668,669,671,671,672,672,673,672,672
459.0,671.0,671.0,671.0,671.0,671.0,671,668.0,674.0,669,671.0,674.0,674.0,675.0,675.0,668.0,677.0,674.0,675.0,671,668,668,671.0,672.0,671.0,671,671.0,671.0,668.0,671.0,668,668,669,671,671,672,672,673,672,672
460.0,671.0,671.0,671.0,671.0,671.0,671,668.0,674.0,668,671.0,674.0,675.0,678.0,675.0,671.0,678.0,674.0,675.0,671,668,671,671.0,672.0,671.0,671,671.0,671.0,672.0,671.0,668,668,670,671,671,672,673,673,672,672
461.0,672.0,672.0,672.0,672.0,672.0,671,671.0,674.0,669,671.0,674.0,675.0,678.0,675.0,671.0,678.0,674.0,675.0,671,668,671,670.0,672.0,671.0,671,671.0,671.0,672.0,671.0,668,671,670,671,671,672,673,673,672,672
462.0,671.0,671.0,671.0,671.0,671.0,671,671.0,675.0,669,671.0,674.0,675.0,678.0,675.0,671.0,678.0,674.0,675.0,671,672,671,669.0,672.0,671.0,671,671.0,671.0,671.0,671.0,668,672,670,671,671,672,673,673,673,672
463.0,671.0,671.0,671.0,671.0,671.0,671,671.0,675.0,671,672.0,674.0,675.0,678.0,675.0,671.0,678.0,674.0,675.0,671,672,671,668.0,672.0,671.0,671,671.0,671.0,671.0,671.0,668,678,670,671,672,672,673,673,673,672
464.0,671.0,671.0,671.0,671.0,671.0,671,671.0,675.0,671,672.0,675.0,675.0,678.0,675.0,671.0,678.0,674.0,675.0,671,671,671,668.0,671.0,674.0,671,671.0,671.0,671.0,672.0,668,678,670,670,672,672,673,673,673,672
465.0,671.0,671.0,671.0,671.0,671.0,671,671.0,675.0,671,672.0,675.0,675.0,678.0,675.0,671.0,678.0,674.0,675.0,671,671,671,668.0,671.0,674.0,671,674.0,671.0,671.0,672.0,668,678,671,670,672,672,673,673,673,673
466.0,671.0,671.0,671.0,671.0,671.0,671,671.0,675.0,671,674.0,675.0,675.0,678.0,675.0,671.0,678.0,674.0,675.0,672,672,671,669.0,671.0,674.0,671,674.0,671.0,671.0,672.0,668,678,671,670,672,673,673,673,673,673
467.0,672.0,672.0,672.0,672.0,672.0,671,672.0,675.0,671,674.0,675.0,674.0,678.0,675.0,671.0,681.0,674.0,678.0,674,672,671,669.0,671.0,674.0,671,675.0,671.0,671.0,671.0,671,678,671,671,672,673,672,673,673,673
468.0,671.0,671.0,671.0,671.0,671.0,671,672.0,678.0,671,674.0,675.0,674.0,678.0,675.0,671.0,681.0,674.0,678.0,674,671,671,672.0,674.0,674.0,671,675.0,671.0,671.0,674.0,671,678,672,671,673,673,672,673,673,673
469.0,671.0,671.0,671.0,671.0,671.0,671,672.0,678.0,671,674.0,675.0,675.0,678.0,678.0,671.0,681.0,674.0,678.0,674,671,671,674.0,674.0,674.0,671,675.0,672.0,671.0,674.0,671,678,672,671,673,673,676,677,676,676
470.0,674.0,674.0,674.0,674.0,674.0,671,674.0,671.0,671,675.0,678.0,675.0,678.0,678.0,671.0,681.0,674.0,678.0,674,674,671,674.0,674.0,674.0,671,675.0,674.0,675.0,674.0,671,678,672,671,673,673,676,677,676,676
471.0,674.0,674.0,674.0,674.0,674.0,674,674.0,671.0,671,675.0,678.0,675.0,678.0,678.0,671.0,681.0,674.0,678.0,674,671,671,674.0,674.0,675.0,671,675.0,675.0,675.0,674.0,671,678,673,671,673,673,676,677,676,672
472.0,675.0,675.0,675.0,675.0,675.0,674,674.0,671.0,672,675.0,678.0,678.0,678.0,678.0,671.0,681.0,674.0,678.0,674,671,671,675.0,675.0,675.0,672,675.0,675.0,674.0,674.0,671,678,673,671,673,673,676,677,676,672
473.0,675.0,675.0,675.0,675.0,675.0,675,675.0,671.0,674,675.0,678.0,678.0,678.0,678.0,671.0,682.0,675.0,678.0,674,671,671,675.0,675.0,675.0,674,675.0,675.0,674.0,674.0,671,678,673,671,679,673,676,677,676,672
474.0,675.0,675.0,675.0,675.0,675.0,675,675.0,671.0,675,674.0,678.0,678.0,678.0,678.0,672.0,682.0,675.0,678.0,674,671,671,674.0,675.0,675.0,675,675.0,675.0,674.0,674.0,671,671,673,671,676,673,677,677,676,673
475.0,675.0,675.0,675.0,675.0,675.0,675,675.0,671.0,674,675.0,678.0,678.0,678.0,678.0,674.0,682.0,675.0,678.0,675,671,674,674.0,675.0,675.0,675,675.0,675.0,674.0,674.0,671,671,670,672,676,676,677,677,676,673
476.0,675.0,675.0,675.0,675.0,675.0,675,675.0,671.0,674,674.0,678.0,678.0,678.0,678.0,674.0,682.0,675.0,678.0,675,671,674,675.0,675.0,675.0,675,675.0,675.0,675.0,674.0,671,671,670,672,676,676,677,677,676,673
477.0,675.0,675.0,675.0,675.0,675.0,675,675.0,671.0,674,675.0,678.0,678.0,678.0,678.0,674.0,682.0,675.0,678.0,675,671,674,675.0,675.0,675.0,674,678.0,675.0,675.0,674.0,671,671,671,673,676,676,677,677,677,673
478.0,675.0,675.0,675.0,675.0,675.0,675,675.0,671.0,674,677.0,678.0,678.0,681.0,678.0,675.0,682.0,675.0,678.0,675,671,674,675.0,675.0,675.0,674,678.0,678.0,675.0,674.0,671,671,671,673,676,676,677,677,677,673
479.0,675.0,675.0,675.0,675.0,675.0,675,675.0,672.0,674,678.0,678.0,678.0,681.0,678.0,674.0,682.0,675.0,678.0,675,671,674,675.0,674.0,675.0,675,678.0,678.0,675.0,674.0,671,671,671,680,676,676,677,677,677,673
480.0,675.0,675.0,675.0,675.0,675.0,675,675.0,672.0,674,678.0,678.0,678.0,681.0,678.0,674.0,682.0,678.0,678.0,675,671,675,677.0,675.0,677.0,675,678.0,678.0,675.0,674.0,671,671,672,680,676,677,677,677,677,673
481.0,675.0,675.0,675.0,675.0,675.0,675,675.0,673.0,675,678.0,678.0,678.0,681.0,678.0,675.0,682.0,678.0,678.0,675,671,675,677.0,675.0,678.0,675,678.0,678.0,675.0,675.0,671,671,672,671,676,677,677,677,677,677
482.0,675.0,675.0,675.0,675.0,675.0,675,675.0,674.0,675,678.0,678.0,678.0,681.0,678.0,675.0,682.0,678.0,681.0,675,675,675,678.0,675.0,678.0,674,678.0,675.0,675.0,675.0,671,671,672,671,676,677,677,677,677,677
483.0,675.0,675.0,675.0,675.0,675.0,675,675.0,674.0,675,678.0,678.0,681.0,681.0,678.0,675.0,682.0,678.0,681.0,675,675,675,678.0,675.0,678.0,675,678.0,675.0,675.0,675.0,671,671,672,671,676,677,677,677,677,677
484.0,675.0,675.0,675.0,675.0,675.0,675,675.0,675.0,674,678.0,678.0,681.0,681.0,678.0,675.0,682.0,678.0,681.0,675,674,675,678.0,675.0,678.0,675,678.0,678.0,675.0,675.0,672,671,672,671,677,677,678,677,677,677
485.0,675.0,675.0,675.0,675.0,675.0,675,675.0,675.0,674,678.0,678.0,681.0,681.0,678.0,675.0,682.0,678.0,681.0,675,674,675,678.0,675.0,678.0,675,678.0,674.0,675.0,675.0,672,671,676,671,677,677,678,678,677,677
486.0,675.0,675.0,675.0,675.0,675.0,675,675.0,675.0,674,678.0,678.0,681.0,682.0,681.0,675.0,682.0,678.0,681.0,678,674,675,678.0,678.0,678.0,675,678.0,675.0,674.0,674.0,675,672,676,672,677,677,678,678,677,677
487.0,675.0,675.0,675.0,675.0,675.0,675,675.0,675.0,678,678.0,681.0,681.0,682.0,681.0,675.0,682.0,678.0,681.0,678,675,675,678.0,678.0,678.0,675,681.0,205.0,675.0,675.0,675,682,677,672,677,678,678,678,678,678
488.0,675.0,675.0,675.0,675.0,675.0,675,675.0,675.0,678,678.0,681.0,681.0,682.0,681.0,675.0,682.0,678.0,681.0,678,675,675,678.0,678.0,681.0,675,681.0,206.0,674.0,675.0,675,677,677,677,677,678,678,678,678,677
489.0,675.0,675.0,675.0,675.0,675.0,675,675.0,675.0,678,678.0,681.0,681.0,682.0,681.0,677.0,682.0,678.0,681.0,678,675,675,678.0,678.0,681.0,675,681.0,205.0,675.0,675.0,675,677,677,677,677,678,679,678,678,677
490.0,678.0,678.0,678.0,678.0,678.0,678,675.0,675.0,678,678.0,681.0,681.0,682.0,681.0,678.0,682.0,678.0,681.0,678,675,675,678.0,678.0,681.0,675,681.0,202.0,675.0,675.0,675,677,677,677,677,678,679,678,678,677
491.0,678.0,678.0,678.0,678.0,678.0,678,675.0,681.0,678,678.0,681.0,681.0,682.0,681.0,678.0,682.0,678.0,681.0,678,675,675,678.0,678.0,681.0,675,681.0,678.0,675.0,678.0,675,678,677,677,677,678,679,679,678,678
492.0,678.0,678.0,678.0,678.0,678.0,678,678.0,681.0,678,678.0,681.0,681.0,682.0,681.0,678.0,682.0,678.0,681.0,678,675,675,678.0,678.0,681.0,678,681.0,678.0,675.0,678.0,674,678,677,677,678,678,679,679,678,678
493.0,678.0,678.0,678.0,678.0,678.0,678,678.0,681.0,678,678.0,681.0,681.0,682.0,681.0,678.0,682.0,678.0,681.0,678,675,675,678.0,678.0,681.0,678,681.0,678.0,675.0,678.0,674,678,678,677,678,679,679,679,678,679
494.0,678.0,678.0,678.0,678.0,678.0,678,678.0,681.0,678,678.0,681.0,681.0,682.0,681.0,678.0,682.0,678.0,682.0,681,678,675,678.0,678.0,681.0,678,681.0,678.0,675.0,678.0,675,678,678,677,678,679,679,679,679,679
495.0,678.0,678.0,678.0,678.0,678.0,678,678.0,681.0,678,678.0,681.0,681.0,682.0,681.0,678.0,682.0,678.0,682.0,681,678,678,678.0,678.0,681.0,678,681.0,678.0,678.0,678.0,675,678,678,677,679,679,679,679,679,679
496.0,678.0,678.0,678.0,678.0,678.0,678,678.0,678.0,678,677.0,681.0,682.0,682.0,681.0,678.0,682.0,678.0,682.0,681,678,678,678.0,678.0,681.0,678,681.0,263.0,678.0,677.0,675,678,678,677,679,679,680,679,679,679
497.0,678.0,678.0,678.0,678.0,678.0,678,678.0,678.0,678,677.0,681.0,682.0,682.0,681.0,678.0,682.0,678.0,682.0,681,678,678,678.0,678.0,681.0,678,681.0,259.0,678.0,678.0,678,678,678,678,679,679,680,679,680,678
498.0,678.0,678.0,678.0,678.0,678.0,678,678.0,678.0,678,678.0,681.0,682.0,682.0,682.0,678.0,682.0,678.0,682.0,681,678,678,678.0,678.0,681.0,678,681.0,259.0,678.0,678.0,678,678,679,678,679,679,680,679,680,678
499.0,678.0,678.0,678.0,678.0,678.0,678,678.0,678.0,678,678.0,681.0,682.0,682.0,682.0,678.0,682.0,680.0,682.0,681,678,678,678.0,678.0,681.0,678,682.0,260.0,678.0,678.0,678,678,679,678,679,679,680,679,680,678
500.0,678.0,678.0,678.0,678.0,678.0,678,678.0,678.0,678,678.0,681.0,682.0,682.0,682.0,678.0,685.0,681.0,682.0,681,678,678,678.0,678.0,682.0,681,682.0,675.0,678.0,678.0,678,678,679,686,679,679,680,679,680,679
501.0,678.0,678.0,678.0,678.0,678.0,678,678.0,678.0,678,678.0,682.0,682.0,682.0,682.0,678.0,685.0,681.0,682.0,681,678,678,681.0,678.0,682.0,681,682.0,675.0,681.0,678.0,678,678,679,686,679,679,680,680,680,679
502.0,678.0,678.0,678.0,678.0,678.0,678,678.0,678.0,678,678.0,682.0,682.0,682.0,682.0,681.0,685.0,681.0,682.0,681,678,678,681.0,678.0,682.0,681,682.0,307.0,681.0,678.0,678,678,679,679,679,679,680,680,680,679
503.0,678.0,678.0,678.0,678.0,678.0,678,681.0,678.0,678,678.0,682.0,682.0,682.0,682.0,681.0,686.0,681.0,682.0,681,678,678,681.0,678.0,682.0,678,682.0,307.0,681.0,678.0,678,678,679,679,679,679,681,680,681,680
504.0,678.0,678.0,678.0,678.0,678.0,678,681.0,682.0,678,681.0,682.0,682.0,682.0,682.0,681.0,685.0,681.0,682.0,681,678,681,681.0,681.0,682.0,678,682.0,307.0,681.0,681.0,678,681,679,679,679,679,681,680,681,680
505.0,681.0,678.0,678.0,678.0,678.0,678,681.0,682.0,678,681.0,682.0,682.0,682.0,682.0,681.0,685.0,681.0,682.0,681,678,681,681.0,681.0,682.0,678,682.0,307.0,681.0,681.0,678,681,679,679,680,680,681,681,681,681
506.0,681.0,681.0,681.0,681.0,681.0,681,681.0,682.0,678,681.0,682.0,682.0,682.0,682.0,681.0,685.0,681.0,682.0,681,678,681,681.0,681.0,682.0,678,682.0,307.0,681.0,681.0,678,681,678,680,680,680,681,681,682,681
507.0,681.0,681.0,681.0,681.0,681.0,681,681.0,682.0,678,681.0,682.0,682.0,682.0,682.0,681.0,686.0,682.0,682.0,681,678,681,681.0,681.0,682.0,678,682.0,677.0,678.0,681.0,678,681,678,680,681,680,681,681,682,682
508.0,681.0,681.0,681.0,681.0,681.0,681,681.0,682.0,681,681.0,682.0,682.0,682.0,682.0,681.0,686.0,682.0,682.0,681,678,681,681.0,681.0,682.0,678,682.0,678.0,678.0,681.0,678,681,678,680,681,681,681,682,682,682
509.0,681.0,681.0,681.0,681.0,681.0,681,681.0,682.0,681,681.0,682.0,682.0,682.0,682.0,681.0,686.0,682.0,682.0,681,678,681,681.0,682.0,682.0,678,682.0,678.0,678.0,681.0,678,681,678,680,681,681,682,682,682,682
510.0,681.0,681.0,681.0,681.0,681.0,681,681.0,682.0,681,682.0,682.0,682.0,682.0,682.0,681.0,686.0,682.0,682.0,681,681,681,682.0,682.0,682.0,681,682.0,678.0,678.0,681.0,678,681,678,687,681,680,682,682,682,682
511.0,682.0,682.0,682.0,682.0,682.0,681,681.0,682.0,681,682.0,682.0,685.0,682.0,683.0,681.0,688.0,682.0,682.0,682,681,682,682.0,682.0,682.0,681,682.0,678.0,678.0,682.0,678,681,679,680,681,681,682,682,682,682
512.0,682.0,682.0,682.0,682.0,682.0,682,682.0,682.0,681,682.0,682.0,685.0,682.0,682.0,681.0,688.0,682.0,682.0,682,682,682,682.0,682.0,682.0,681,682.0,678.0,678.0,682.0,678,681,679,680,681,681,682,682,682,682
513.0,682.0,682.0,682.0,682.0,682.0,682,682.0,682.0,682,682.0,682.0,685.0,682.0,682.0,682.0,689.0,682.0,682.0,682,682,682,682.0,682.0,682.0,682,682.0,678.0,681.0,682.0,678,681,680,681,681,681,682,682,682,682
514.0,682.0,682.0,682.0,682.0,682.0,682,682.0,682.0,682,682.0,682.0,685.0,685.0,682.0,682.0,689.0,682.0,685.0,682,682,682,682.0,682.0,682.0,682,682.0,678.0,681.0,682.0,678,682,679,681,682,681,682,682,682,682
515.0,682.0,682.0,682.0,682.0,682.0,682,682.0,682.0,682,682.0,682.0,685.0,685.0,682.0,682.0,689.0,682.0,685.0,682,682,682,682.0,682.0,682.0,682,682.0,678.0,681.0,682.0,681,682,679,682,682,682,682,682,682,682
516.0,682.0,682.0,682.0,682.0,682.0,682,682.0,682.0,682,682.0,683.0,685.0,685.0,685.0,682.0,689.0,682.0,685.0,682,682,682,682.0,682.0,682.0,682,682.0,678.0,681.0,682.0,681,682,679,682,682,682,682,682,689,682
517.0,682.0,682.0,682.0,682.0,682.0,682,682.0,682.0,682,682.0,682.0,685.0,685.0,685.0,682.0,689.0,682.0,685.0,682,682,682,682.0,682.0,682.0,682,682.0,408.0,681.0,682.0,681,682,679,682,682,682,682,682,689,682
518.0,682.0,682.0,682.0,682.0,682.0,682,682.0,682.0,682,682.0,685.0,685.0,685.0,685.0,682.0,689.0,681.0,685.0,682,682,682,682.0,682.0,682.0,682,682.0,407.0,682.0,682.0,682,682,679,679,682,682,682,682,689,682
519.0,682.0,682.0,682.0,682.0,682.0,682,682.0,682.0,682,682.0,685.0,685.0,685.0,685.0,682.0,689.0,681.0,686.0,682,682,682,682.0,682.0,682.0,682,682.0,407.0,682.0,682.0,682,682,679,679,682,682,682,682,689,682
520.0,682.0,682.0,682.0,682.0,682.0,682,682.0,682.0,682,682.0,685.0,685.0,685.0,685.0,682.0,689.0,681.0,686.0,682,682,682,681.0,682.0,682.0,682,682.0,401.0,682.0,682.0,682,682,680,679,682,682,682,682,689,682
521.0,682.0,682.0,682.0,682.0,682.0,682,682.0,682.0,682,682.0,685.0,685.0,686.0,685.0,682.0,689.0,681.0,686.0,682,682,682,682.0,682.0,682.0,682,682.0,401.0,682.0,682.0,682,682,682,679,682,682,682,682,685,682
522.0,682.0,682.0,682.0,682.0,682.0,682,682.0,682.0,682,682.0,685.0,685.0,686.0,685.0,682.0,689.0,682.0,686.0,682,682,682,682.0,682.0,682.0,682,682.0,401.0,682.0,682.0,682,682,682,679,682,682,682,686,685,682
523.0,682.0,682.0,682.0,682.0,682.0,682,682.0,682.0,682,682.0,685.0,685.0,686.0,685.0,682.0,692.0,682.0,686.0,682,682,682,682.0,682.0,682.0,682,682.0,401.0,682.0,682.0,682,682,681,681,682,682,682,686,685,682
524.0,682.0,682.0,682.0,682.0,682.0,682,682.0,685.0,682,682.0,685.0,685.0,686.0,686.0,682.0,692.0,682.0,686.0,682,682,682,682.0,682.0,683.0,682,682.0,401.0,682.0,682.0,682,682,681,681,685,682,686,686,686,683
525.0,682.0,682.0,682.0,682.0,682.0,682,682.0,685.0,682,682.0,685.0,685.0,686.0,686.0,682.0,692.0,682.0,686.0,682,682,682,682.0,682.0,683.0,682,682.0,401.0,682.0,682.0,682,682,681,681,685,685,686,686,686,686
526.0,682.0,682.0,682.0,682.0,682.0,682,682.0,685.0,682,682.0,685.0,685.0,685.0,686.0,682.0,692.0,685.0,688.0,682,682,682,682.0,683.0,685.0,682,682.0,402.0,682.0,682.0,682,682,682,681,686,686,686,687,686,686
527.0,682.0,682.0,682.0,682.0,682.0,682,683.0,686.0,682,682.0,685.0,685.0,686.0,685.0,682.0,692.0,686.0,688.0,682,682,682,682.0,683.0,685.0,682,682.0,682.0,682.0,682.0,682,682,682,681,686,686,687,687,687,686
528.0,682.0,682.0,682.0,682.0,682.0,682,682.0,685.0,682,682.0,685.0,686.0,686.0,685.0,682.0,692.0,686.0,689.0,682,682,682,682.0,682.0,685.0,682,682.0,682.0,682.0,682.0,682,682,686,685,686,686,687,687,687,687
529.0,682.0,682.0,682.0,682.0,682.0,682,685.0,685.0,682,682.0,685.0,686.0,689.0,686.0,682.0,692.0,686.0,689.0,683,682,682,682.0,682.0,685.0,682,682.0,682.0,682.0,682.0,682,682,685,686,686,686,687,687,687,687
530.0,682.0,682.0,682.0,682.0,682.0,682,685.0,685.0,682,682.0,685.0,685.0,689.0,686.0,685.0,692.0,685.0,689.0,683,682,682,683.0,685.0,685.0,682,685.0,682.0,682.0,682.0,682,682,686,686,686,686,687,687,687,686
531.0,685.0,685.0,685.0,685.0,685.0,685,685.0,685.0,682,682.0,686.0,686.0,689.0,686.0,685.0,692.0,685.0,689.0,682,682,682,685.0,685.0,685.0,682,685.0,682.0,683.0,682.0,682,682,686,686,686,686,687,687,687,686
532.0,685.0,685.0,685.0,685.0,685.0,685,685.0,685.0,682,682.0,686.0,686.0,689.0,689.0,685.0,692.0,686.0,689.0,683,682,682,686.0,685.0,686.0,682,685.0,476.0,683.0,682.0,682,682,686,686,686,686,687,687,687,686
533.0,685.0,685.0,685.0,685.0,685.0,685,686.0,686.0,682,682.0,686.0,686.0,688.0,689.0,685.0,692.0,686.0,689.0,683,682,682,685.0,685.0,686.0,683,685.0,483.0,682.0,682.0,682,682,686,686,686,686,687,688,688,686
534.0,685.0,685.0,685.0,685.0,685.0,686,686.0,686.0,682,685.0,688.0,686.0,688.0,689.0,685.0,692.0,686.0,689.0,685,682,682,685.0,685.0,686.0,685,685.0,484.0,685.0,682.0,682,682,686,686,686,686,687,688,688,687
535.0,686.0,686.0,686.0,686.0,686.0,686,685.0,686.0,682,686.0,689.0,686.0,689.0,689.0,685.0,692.0,685.0,689.0,685,682,683,685.0,685.0,686.0,685,685.0,484.0,686.0,682.0,682,682,686,686,686,687,687,688,688,688
536.0,686.0,686.0,686.0,686.0,686.0,686,685.0,686.0,685,686.0,689.0,689.0,689.0,689.0,685.0,692.0,685.0,689.0,685,685,683,685.0,686.0,686.0,685,685.0,484.0,686.0,682.0,682,682,686,686,686,687,688,688,688,688
537.0,686.0,686.0,686.0,686.0,686.0,686,685.0,686.0,686,686.0,689.0,689.0,689.0,689.0,683.0,692.0,685.0,689.0,685,686,685,685.0,686.0,686.0,685,686.0,484.0,686.0,682.0,682,682,687,687,687,687,688,688,688,688
